time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.child_frame_id,.pose.pose.position.x,.pose.pose.position.y,.pose.pose.position.z,.pose.pose.orientation.x,.pose.pose.orientation.y,.pose.pose.orientation.z,.pose.pose.orientation.w,.pose.covariance,.twist.twist.linear.x,.twist.twist.linear.y,.twist.twist.linear.z,.twist.twist.angular.x,.twist.twist.angular.y,.twist.twist.angular.z,.twist.covariance
2024/07/05/10:39:22.629486,14907,1720190362,573361158,odom,base_link,2.7636020064210824,-0.38416558715053317,0.0,0.0,0.0,0.3274063532521846,0.9448836329676293,"(0.00276669733480141, -4.063488844931126e-08, 0.0, 0.0, 0.0, -3.869364167630642e-06, -4.0634888449306685e-08, 0.0027667328755194274, 0.0, 0.0, 0.0, 5.546315666436733e-06, 0.0, 0.0, 0.002965252630527833, 0.0015717836626447986, 0.00364410787706017, 0.0, 0.0, 0.0, 0.0015717836626448004, 1.0798060533235772, -0.03576157803997817, 0.0, 0.0, 0.0, 0.003644107877060167, -0.0357615780399791, 0.82298172292195, 0.0, -3.869364167630644e-06, 5.546315666436733e-06, 0.0, 0.0, 0.0, 0.0028064842806925345)",0.16251324343561602,0.0019345455198277444,0.0,0.0,0.0,0.11191039115264136,"(0.06326277352762605, 4.7614258004504073e-07, 0.0, 0.0, 0.0, 4.84284651188662e-07, 4.761425800441977e-07, 0.06327815795347014, 0.0, 0.0, 0.0, 7.368711484538827e-06, 0.0, 0.0, 0.14245805607662707, 0.03312264047551043, 0.02856622228784852, 0.0, 0.0, 0.0, 0.03312264047551048, 0.11726647099071486, 0.009222184875480516, 0.0, 0.0, 0.0, 0.028566222287848508, 0.009222184875480469, 0.11205975320948684, 0.0, 4.842846511886612e-07, 7.368711484538829e-06, 0.0, 0.0, 0.0, 0.018257911139483565)"
2024/07/05/10:39:22.679723,14908,1720190362,635361195,odom,base_link,2.781720210793871,-0.3686529104979164,0.0,0.0,0.0,0.3424450327951746,0.9395378648643767,"(0.003352137549729807, -6.645385424486102e-08, 0.0, 0.0, 0.0, -7.79318522793472e-06, -6.645385424484526e-08, 0.0033521743606051125, 0.0, 0.0, 0.0, 9.47797343184498e-06, 0.0, 0.0, 0.0036831411896682143, 0.0022160966006441393, 0.003503157444558606, 0.0, 0.0, 0.0, 0.0022160966006441406, 1.1057488953711792, -0.038786402856888585, 0.0, 0.0, 0.0, 0.0035031574445586007, -0.03878640285688952, 0.8458411277509349, 0.0, -7.79318522793472e-06, 9.47797343184498e-06, 0.0, 0.0, 0.0, 0.003445088778140162)",0.19585403648773686,0.003522068645565435,0.0,0.0,0.0,0.145445572557577,"(0.06403224734533206, 4.321343933935391e-07, 0.0, 0.0, 0.0, 4.2370148995594785e-07, 4.3213439339269696e-07, 0.06404659426692397, 0.0, 0.0, 0.0, 6.230672764214499e-06, 0.0, 0.0, 0.1399758927166728, 0.0314915778994773, 0.0289946836703052, 0.0, 0.0, 0.0, 0.03149157789947735, 0.1176952662676276, 0.00924003356894798, 0.0, 0.0, 0.0, 0.028994683670305187, 0.009240033568947934, 0.11267808742447027, 0.0, 4.237014899559481e-07, 6.2306727642145e-06, 0.0, 0.0, 0.0, 0.01613728986187315)"
2024/07/05/10:39:22.729206,14909,1720190362,676361084,odom,base_link,2.8021333732802636,-0.3504484278478978,0.0,0.0,0.0,0.35307933013043735,0.9355933874470478,"(0.0026895820628860725, -5.13275113463226e-08, 0.0, 0.0, 0.0, -5.541443439193043e-06, -5.132751134632465e-08, 0.002689603381838163, 0.0, 0.0, 0.0, 6.473981542446939e-06, 0.0, 0.0, 0.002867717171451836, 0.0018175921718802254, 0.001957267792602588, 0.0, 0.0, 0.0, 0.001817592171880226, 1.1226018125062076, -0.04124323472743293, 0.0, 0.0, 0.0, 0.0019572677926025846, -0.04124323472743388, 0.8627927604851837, 0.0, -5.541443439193043e-06, 6.473981542446941e-06, 0.0, 0.0, 0.0, 0.002727335154495479)",0.22869408652218434,0.005039768637002682,0.0,0.0,0.0,0.14370633651147444,"(0.06318271170479303, 3.803892985525478e-07, 0.0, 0.0, 0.0, 4.6353558872936103e-07, 3.803892985506861e-07, 0.06319605458876493, 0.0, 0.0, 0.0, 5.442325868689446e-06, 0.0, 0.0, 0.1361009079627518, 0.030304350817647718, 0.02979830668925742, 0.0, 0.0, 0.0, 0.030304350817647766, 0.11799061343852885, 0.00930959606418548, 0.0, 0.0, 0.0, 0.029798306689257405, 0.009309596064185433, 0.11304588075318078, 0.0, 4.6353558872936214e-07, 5.442325868689447e-06, 0.0, 0.0, 0.0, 0.0167544109771255)"
2024/07/05/10:39:22.779003,14910,1720190362,738361120,odom,base_link,2.824339115558622,-0.33009579124774957,0.0,0.0,0.0,0.36269841270173847,0.9319065733342798,"(0.0033334120246868546, -1.0727103679940538e-07, 0.0, 0.0, 0.0, -1.1428563626053115e-05, -1.072710367993707e-07, 0.0033334370243877265, 0.0, 0.0, 0.0, 1.2330302273472095e-05, 0.0, 0.0, 0.0036477656464876593, 0.002585306569296486, 0.00022256792093726944, 0.0, 0.0, 0.0, 0.002585306569296484, 1.1494744070182559, -0.04291247675006408, 0.0, 0.0, 0.0, 0.00022256792093726594, -0.04291247675006505, 0.8918344274742588, 0.0, -1.1428563626053113e-05, 1.2330302273472098e-05, 0.0, 0.0, 0.0, 0.0034018425974513974)",0.26132461366075915,0.006023862187092011,0.0,0.0,0.0,0.19534162251420556,"(0.06401655645867531, 3.287797229631062e-07, 0.0, 0.0, 0.0, 1.593081045694277e-07, 3.2877972295900806e-07, 0.0640292745395946, 0.0, 0.0, 0.0, 1.769191483120159e-06, 0.0, 0.0, 0.13611408565354507, 0.0293989127387048, 0.031139898201017653, 0.0, 0.0, 0.0, 0.029398912738704853, 0.11856099601576106, 0.009395449887164734, 0.0, 0.0, 0.0, 0.03113989820101764, 0.009395449887164687, 0.11351732795271842, 0.0, 1.5930810456942845e-07, 1.7691914831201595e-06, 0.0, 0.0, 0.0, 0.006122811163850868)"
2024/07/05/10:39:22.829334,14911,1720190362,779361248,odom,base_link,2.846911629903276,-0.3089283269591452,0.0,0.0,0.0,0.3697954460787978,0.9291131944275589,"(0.0026854157193170643, -8.116974077823263e-08, 0.0, 0.0, 0.0, -7.79994185327054e-06, -8.116974077821238e-08, 0.0026854286449275082, 0.0, 0.0, 0.0, 8.21569011117722e-06, 0.0, 0.0, 0.0028585219956562616, 0.0020870032249790827, -0.0006618930748709805, 0.0, 0.0, 0.0, 0.0020870032249790797, 1.1667359120888197, -0.04348523619628729, 0.0, 0.0, 0.0, -0.0006618930748709831, -0.043485236196288274, 0.9117538207811949, 0.0, -7.799941853270539e-06, 8.21569011117722e-06, 0.0, 0.0, 0.0, 0.002705912843868303)",0.2931473929861744,0.00677930492279007,0.0,0.0,0.0,0.1880574658274102,"(0.06317562961282285, 2.699409973558729e-07, 0.0, 0.0, 0.0, 1.6554842633598833e-07, 2.6994099735129157e-07, 0.06318785055726155, 0.0, 0.0, 0.0, 1.4292738630146725e-06, 0.0, 0.0, 0.13455314956558562, 0.028874343987183904, 0.03282416964317891, 0.0, 0.0, 0.0, 0.028874343987183956, 0.11895563728204266, 0.009467931105147962, 0.0, 0.0, 0.0, 0.032824169643178906, 0.009467931105147915, 0.11358530299506463, 0.0, 1.655484263359896e-07, 1.429273863014673e-06, 0.0, 0.0, 0.0, 0.0069135760519861145)"
2024/07/05/10:39:22.879116,14912,1720190362,841361284,odom,base_link,2.8703244748609764,-0.28624291833725474,0.0,0.0,0.0,0.3774462125143565,0.9260315095387237,"(0.0033326582719879435, -1.5848553644290735e-07, 0.0, 0.0, 0.0, -1.4900424812014804e-05, -1.5848553644287344e-07, 0.0033326668238884754, 0.0, 0.0, 0.0, 1.4937426414517756e-05, 0.0, 0.0, 0.003654817764657646, 0.002872595404848477, -0.003112656305924482, 0.0, 0.0, 0.0, 0.002872595404848471, 1.1946735643671031, -0.043089278953350595, 0.0, 0.0, 0.0, -0.003112656305924482, -0.04308927895335161, 0.9411699620162485, 0.0, -1.4900424812014802e-05, 1.4937426414517756e-05, 0.0, 0.0, 0.0, 0.0034007530462383715)",0.3210856025538994,0.007263803438937736,0.0,0.0,0.0,0.18293280906512846,"(0.06400744922519096, 2.11117605565326e-07, 0.0, 0.0, 0.0, 1.3994667437978396e-07, 2.1111760556008865e-07, 0.06401959356503323, 0.0, 0.0, 0.0, 1.4097228328427635e-06, 0.0, 0.0, 0.13655574868654308, 0.028484869743249656, 0.0349051882061019, 0.0, 0.0, 0.0, 0.02848486974324971, 0.11957498579346539, 0.009487321705608263, 0.0, 0.0, 0.0, 0.0349051882061019, 0.009487321705608218, 0.11362849147639086, 0.0, 1.3994667437978552e-07, 1.4097228328427635e-06, 0.0, 0.0, 0.0, 0.007509800534882462)"
2024/07/05/10:39:22.929744,14913,1720190362,924361229,odom,base_link,2.9024339287142364,-0.2537410199551728,0.0,0.0,0.0,0.38729872863373793,0.9219542802106242,"(0.005152673961836004, -6.044690533157672e-07, 0.0, 0.0, 0.0, -3.81616174135733e-05, -6.044690533157244e-07, 0.0051526395617265824, 0.0, 0.0, 0.0, 3.668381881199697e-05, 0.0, 0.0, 0.005934028704827253, 0.004835493767951767, -0.008612755947904647, 0.0, 0.0, 0.0, 0.004835493767951754, 1.2342606495549946, -0.04138663777926733, 0.0, 0.0, 0.0, -0.00861275594790465, -0.04138663777926836, 0.9793357699956634, 0.0, -3.81616174135733e-05, 3.6683818811996966e-05, 0.0, 0.0, 0.0, 0.005262754534211615)",0.35502392220200624,0.00793706466201188,0.0,0.0,0.0,0.17309124266444886,"(0.06625187098434064, 1.4827553676075466e-07, 0.0, 0.0, 0.0, 1.2327924374368395e-07, 1.482755367543854e-07, 0.06626431844980066, 0.0, 0.0, 0.0, 1.2358817217702824e-06, 0.0, 0.0, 0.14165064160340768, 0.028150711399543813, 0.037482079877673435, 0.0, 0.0, 0.0, 0.028150711399543872, 0.12040224009271681, 0.009437708899049007, 0.0, 0.0, 0.0, 0.03748207987767343, 0.009437708899048963, 0.11356184312223377, 0.0, 1.2327924374368578e-07, 1.2358817217702822e-06, 0.0, 0.0, 0.0, 0.008366493611822541)"
2024/07/05/10:39:22.979316,14914,1720190362,935361147,odom,base_link,2.9133610031999524,-0.24290706407985518,0.0,0.0,0.0,0.38951056296807984,0.921021998291186,"(0.002693229323092682, -1.287987668953902e-07, 0.0, 0.0, 0.0, -1.118078755937729e-05, -1.287987668953832e-07, 0.002693221626267566, 0.0, 0.0, 0.0, 1.067407952615709e-05, 0.0, 0.0, 0.002882264828426193, 0.0023483311352144017, -0.004300153621028651, 0.0, 0.0, 0.0, 0.0023483311352143947, 1.237360644144521, -0.03680715547865885, 0.0, 0.0, 0.0, -0.004300153621028653, -0.036807155478659884, 0.9763659735055974, 0.0, -1.1180787559377293e-05, 1.0674079526157091e-05, 0.0, 0.0, 0.0, 0.0027140445331392538)",0.36955248674134805,0.007874268193851253,0.0,0.0,0.0,0.17152472732846683,"(0.06315800641719665, 8.538828923073544e-08, 0.0, 0.0, 0.0, 1.1409596541702106e-07, 8.538828922426809e-08, 0.06317068122070867, 0.0, 0.0, 0.0, 1.329627943457077e-06, 0.0, 0.0, 0.1392440311471097, 0.028327913385701196, 0.03970250756639087, 0.0, 0.0, 0.0, 0.02832791338570126, 0.12049717756818107, 0.009301149318963267, 0.0, 0.0, 0.0, 0.03970250756639086, 0.009301149318963225, 0.11243370095711981, 0.0, 1.1409596541702338e-07, 1.3296279434570753e-06, 0.0, 0.0, 0.0, 0.008543391458543407)"
2024/07/05/10:39:23.029827,14915,1720190363,27361155,odom,base_link,2.946662488938137,-0.20760216732296768,0.0,0.0,0.0,0.3977849791429137,0.917478670252487,"(0.005118595030250657, -7.165880995862714e-07, 0.0, 0.0, 0.0, -4.205549161236185e-05, -7.165880995863256e-07, 0.005118485294382961, 0.0, 0.0, 0.0, 3.86630784350929e-05, 0.0, 0.0, 0.005959699451567094, 0.004916502239220538, -0.01210122109437899, 0.0, 0.0, 0.0, 0.0049165022392205215, 1.284304575907984, -0.032671233330802615, 0.0, 0.0, 0.0, -0.01210122109437899, -0.03267123333080366, 1.0127212376380292, 0.0, -4.2055491612361866e-05, 3.866307843509289e-05, 0.0, 0.0, 0.0, 0.005215563905678269)",0.39694483662766394,0.008340293557957084,0.0,0.0,0.0,0.1785015753430616,"(0.06619535815371135, 2.0179785877341974e-08, 0.0, 0.0, 0.0, 3.964633288553029e-08, 2.0179785871631595e-08, 0.06620901419958088, 0.0, 0.0, 0.0, 9.669992127413348e-07, 0.0, 0.0, 0.14703915225985306, 0.028142157735635318, 0.04257515928338923, 0.0, 0.0, 0.0, 0.028142157735635383, 0.12138886233040463, 0.009099794775049016, 0.0, 0.0, 0.0, 0.04257515928338922, 0.009099794775048976, 0.11192183796969721, 0.0, 3.9646332885531193e-08, 9.66999212741334e-07, 0.0, 0.0, 0.0, 0.004905074620407842)"
2024/07/05/10:39:23.080236,14916,1720190363,38361311,odom,base_link,2.9551572526699856,-0.1990587050677194,0.0,0.0,0.0,0.3977587450136412,0.9174900439597005,"(0.002685768384828716, -1.541713957506679e-07, 0.0, 0.0, 0.0, -1.2499908635271357e-05, -1.541713957506813e-07, 0.002685744183419749, 0.0, 0.0, 0.0, 1.1415971480251145e-05, 0.0, 0.0, 0.0028900592805864347, 0.0023751664685897032, -0.005930835120960451, 0.0, 0.0, 0.0, 0.0023751664685896954, 1.287687008138361, -0.02618398583616289, 0.0, 0.0, 0.0, -0.005930835120960451, -0.026183985836163916, 1.0019011846258181, 0.0, -1.2499908635271362e-05, 1.1415971480251141e-05, 0.0, 0.0, 0.0, 0.002702910638928524)",0.40685718416876815,0.00809461945101342,0.0,0.0,0.0,0.1763999347835546,"(0.06313737649562691, -3.783828783554527e-08, 0.0, 0.0, 0.0, 3.438507489306357e-08, -3.783828784107855e-08, 0.06315170752331922, 0.0, 0.0, 0.0, 1.0795306656289365e-06, 0.0, 0.0, 0.1458054158621708, 0.02842105441674441, 0.044798136252279484, 0.0, 0.0, 0.0, 0.02842105441674448, 0.12145491727116585, 0.00882163126645765, 0.0, 0.0, 0.0, 0.04479813625227948, 0.008821631266457613, 0.11027118235999973, 0.0, 3.438507489306345e-08, 1.0795306656289365e-06, 0.0, 0.0, 0.0, 0.00510988869379567)"
2024/07/05/10:39:23.129652,14917,1720190363,88361263,odom,base_link,2.976044852996852,-0.17666660104779452,0.0,0.0,0.0,0.40114015971372213,0.9160166877654847,"(0.002652531449753759, -1.7379230244326948e-07, 0.0, 0.0, 0.0, -1.1469479160596527e-05, -1.7379230244327533e-07, 0.002652498289131412, 0.0, 0.0, 0.0, 1.0360986938023027e-05, 0.0, 0.0, 0.0028584408878532122, 0.0023164819936200643, -0.006350362505158335, 0.0, 0.0, 0.0, 0.0023164819936200565, 1.313380718645377, -0.020188865905176046, 0.0, 0.0, 0.0, -0.006350362505158333, -0.020188865905177072, 1.009473859929847, 0.0, -1.1469479160596529e-05, 1.0360986938023029e-05, 0.0, 0.0, 0.0, 0.0026709284702497674)",0.4238888653904147,0.008117759151390909,0.0,0.0,0.0,0.16750271870910158,"(0.06309675697132934, -9.639706328910407e-08, 0.0, 0.0, 0.0, 1.5649045293766413e-08, -9.639706329433816e-08, 0.06311221089008907, 0.0, 0.0, 0.0, 1.558653648347461e-06, 0.0, 0.0, 0.1497183352429547, 0.028500209099509274, 0.047274017997554346, 0.0, 0.0, 0.0, 0.028500209099509347, 0.12190415393782565, 0.00851679575974309, 0.0, 0.0, 0.0, 0.04727401799755434, 0.008516795759743057, 0.10894061732168366, 0.0, 1.564904529376581e-08, 1.5586536483474616e-06, 0.0, 0.0, 0.0, 0.006091665242269232)"
2024/07/05/10:39:23.179561,14918,1720190363,141361237,odom,base_link,2.994850806031577,-0.1562131373712541,0.0,0.0,0.0,0.40422142098777075,0.9146611628437208,"(0.002685349767462721, -1.7928675190270356e-07, 0.0, 0.0, 0.0, -1.3688201352919372e-05, -1.7928675190270787e-07, 0.002685309838834451, 0.0, 0.0, 0.0, 1.2143474353018644e-05, 0.0, 0.0, 0.0029005315294906527, 0.002338422172279191, -0.006887310834336166, 0.0, 0.0, 0.0, 0.0023384221722791837, 1.3415437677316548, -0.013374425503224499, 0.0, 0.0, 0.0, -0.006887310834336165, -0.013374425503225535, 1.0147243156141137, 0.0, -1.3688201352919376e-05, 1.2143474353018645e-05, 0.0, 0.0, 0.0, 0.0027004083368207584)",0.4349794853095488,0.008042416864062499,0.0,0.0,0.0,0.16395159125049322,"(0.063127210878418, -1.5264524289948507e-07, 0.0, 0.0, 0.0, 2.7919422828078046e-09, -1.526452429050646e-07, 0.06314394839292234, 0.0, 0.0, 0.0, 1.0987208990959488e-06, 0.0, 0.0, 0.15436081260999052, 0.028573888532465428, 0.04982448024525724, 0.0, 0.0, 0.0, 0.028573888532465504, 0.12237648551043522, 0.008172723766107035, 0.0, 0.0, 0.0, 0.049824480245257236, 0.008172723766107006, 0.10741774184479368, 0.0, 2.7919422828074837e-09, 1.09872089909595e-06, 0.0, 0.0, 0.0, 0.0041896980550862155)"
2024/07/05/10:39:23.229494,14919,1720190363,191361189,odom,base_link,3.0152286630927336,-0.1337383348582228,0.0,0.0,0.0,0.40759077552222817,0.9131646947343007,"(0.002652447330845708, -1.9817188059438697e-07, 0.0, 0.0, 0.0, -1.2405436784245251e-05, -1.9817188059440224e-07, 0.0026523981174060673, 0.0, 0.0, 0.0, 1.0913107068123622e-05, 0.0, 0.0, 0.0028661766187512896, 0.0022707060518299023, -0.007019098513093158, 0.0, 0.0, 0.0, 0.002270706051829894, 1.3690480285781745, -0.006766634469890842, 0.0, 0.0, 0.0, -0.007019098513093158, -0.006766634469891872, 1.0177374701685158, 0.0, -1.2405436784245253e-05, 1.0913107068123626e-05, 0.0, 0.0, 0.0, 0.002668899328499497)",0.4490314657753092,0.008010756982627907,0.0,0.0,0.0,0.15572865011498357,"(0.06308744669417739, -2.0526663413037876e-07, 0.0, 0.0, 0.0, -1.4226984441627355e-08, -2.0526663413491742e-07, 0.06310558381157486, 0.0, 0.0, 0.0, 1.6716277913495152e-06, 0.0, 0.0, 0.15906248920367008, 0.02863559325233939, 0.052203790645852316, 0.0, 0.0, 0.0, 0.02863559325233947, 0.1228216586864091, 0.007841865442666136, 0.0, 0.0, 0.0, 0.05220379064585231, 0.00784186544266611, 0.10592112412455666, 0.0, -1.4226984441627488e-08, 1.671627791349517e-06, 0.0, 0.0, 0.0, 0.005178176073600425)"
2024/07/05/10:39:23.279613,14920,1720190363,244361162,odom,base_link,3.033916991440097,-0.11276434443368145,0.0,0.0,0.0,0.4112017249065144,0.9115443716209909,"(0.002685342816439673, -2.0101598496850827e-07, 0.0, 0.0, 0.0, -1.4653783036143565e-05, -2.0101598496852873e-07, 0.0026852869258461713, 0.0, 0.0, 0.0, 1.2667455728758881e-05, 0.0, 0.0, 0.002905957088473721, 0.0022830127143167013, -0.007332429430704989, 0.0, 0.0, 0.0, 0.0022830127143166944, 1.3991393069147944, 0.0003134755225805471, 0.0, 0.0, 0.0, -0.007332429430704985, 0.0003134755225795184, 1.0194796046898575, 0.0, -1.4653783036143572e-05, 1.266745572875888e-05, 0.0, 0.0, 0.0, 0.002699479415648826)",0.45794999393797725,0.00793086081878499,0.0,0.0,0.0,0.157883989644301,"(0.06311853402604099, -2.5436776970995827e-07, 0.0, 0.0, 0.0, -1.5039014812033064e-08, -2.5436776971271086e-07, 0.06313817838096461, 0.0, 0.0, 0.0, 1.3332211399021497e-06, 0.0, 0.0, 0.16443859961721585, 0.028675774582979652, 0.05463779327103029, 0.0, 0.0, 0.0, 0.028675774582979735, 0.12329758756671905, 0.007502860392354879, 0.0, 0.0, 0.0, 0.054637793271030285, 0.007502860392354857, 0.10432568254339603, 0.0, -1.5039014812033656e-08, 1.3332211399021514e-06, 0.0, 0.0, 0.0, 0.003872828510130845)"
2024/07/05/10:39:23.329875,14921,1720190363,294361115,odom,base_link,3.0542106157247653,-0.08971285838710814,0.0,0.0,0.0,0.41373137422805634,0.9103990059195824,"(0.002652457710889818, -2.1946425680731135e-07, 0.0, 0.0, 0.0, -1.3212390216663342e-05, -2.1946425680732824e-07, 0.002652390468385525, 0.0, 0.0, 0.0, 1.1302484175043304e-05, 0.0, 0.0, 0.0028694445622456793, 0.0022117036341387708, -0.007291752233931965, 0.0, 0.0, 0.0, 0.002211703634138764, 1.428462008440189, 0.006848532376978356, 0.0, 0.0, 0.0, -0.007291752233931964, 0.006848532376977336, 1.020149540071959, 0.0, -1.3212390216663345e-05, 1.1302484175043306e-05, 0.0, 0.0, 0.0, 0.0026681469216566457)",0.47024344051327316,0.00790366067512606,0.0,0.0,0.0,0.14988143619075386,"(0.06307939867839056, -2.997757016445752e-07, 0.0, 0.0, 0.0, -3.04784963485563e-08, -2.997757016468249e-07, 0.06310061299978519, 0.0, 0.0, 0.0, 2.0030818708975377e-06, 0.0, 0.0, 0.16977870046592422, 0.0286988903374038, 0.05690462369848555, 0.0, 0.0, 0.0, 0.028698890337403884, 0.12375092742615497, 0.007197722622806993, 0.0, 0.0, 0.0, 0.056904623698485535, 0.0071977226228069745, 0.1028301885081491, 0.0, -3.047849634855802e-08, 2.00308187089754e-06, 0.0, 0.0, 0.0, 0.004863345326723159)"
2024/07/05/10:39:23.379562,14922,1720190363,347361088,odom,base_link,3.072697616625664,-0.06853358166134534,0.0,0.0,0.0,0.4150808019668154,0.9097845502307595,"(0.0026853571194743664, -2.2054872617953322e-07, 0.0, 0.0, 0.0, -1.549274726643081e-05, -2.2054872617953862e-07, 0.002685284051305246, 0.0, 0.0, 0.0, 1.3071534171213858e-05, 0.0, 0.0, 0.002907602258553345, 0.002228211904215573, -0.007472625650889805, 0.0, 0.0, 0.0, 0.0022282119042155647, 1.4604421413222466, 0.013854345747671564, 0.0, 0.0, 0.0, -0.007472625650889801, 0.013854345747670551, 1.0203417404423116, 0.0, -1.549274726643082e-05, 1.307153417121386e-05, 0.0, 0.0, 0.0, 0.002699106196003425)",0.4770622804016491,0.007783970420809925,0.0,0.0,0.0,0.1158742239387037,"(0.06311106338225454, -3.422165929024835e-07, 0.0, 0.0, 0.0, -2.6051949275923756e-08, -3.4221659290554474e-07, 0.0631339134739432, 0.0, 0.0, 0.0, 1.631054258871991e-06, 0.0, 0.0, 0.17577502031390294, 0.028695744636221574, 0.05922726179422743, 0.0, 0.0, 0.0, 0.028695744636221664, 0.12423886147728189, 0.006902789829934293, 0.0, 0.0, 0.0, 0.059227261794227416, 0.006902789829934278, 0.10129234223225947, 0.0, -2.6051949275925765e-08, 1.631054258871993e-06, 0.0, 0.0, 0.0, 0.0037546559457730484)"
2024/07/05/10:39:23.429366,14923,1720190363,397361279,odom,base_link,3.092453239757749,-0.04576956457368612,0.0,0.0,0.0,0.4166616265129229,0.9090616530200829,"(0.00265247824334497, -2.38749557798065e-07, 0.0, 0.0, 0.0, -1.3863156725394011e-05, -2.3874955779804704e-07, 0.002652395823098972, 0.0, 0.0, 0.0, 1.1653511367583937e-05, 0.0, 0.0, 0.002869566339424583, 0.0021694574098083644, -0.00731556994043995, 0.0, 0.0, 0.0, 0.002169457409808356, 1.491425080884412, 0.020853184328799436, 0.0, 0.0, 0.0, -0.007315569940439949, 0.02085318432879843, 1.0203165127686808, 0.0, -1.386315672539402e-05, 1.165351136758394e-05, 0.0, 0.0, 0.0, 0.0026678531241515796)",0.48690948181745375,0.007678392080083916,0.0,0.0,0.0,0.10997194201592582,"(0.06307240407927782, -3.8200125432999816e-07, 0.0, 0.0, 0.0, -4.2345186855161604e-08, -3.820012543335242e-07, 0.06309691371508695, 0.0, 0.0, 0.0, 2.3645745837294987e-06, 0.0, 0.0, 0.18166588371577122, 0.028677675436379724, 0.06139873252234182, 0.0, 0.0, 0.0, 0.028677675436379814, 0.1247050319555087, 0.006649338006851829, 0.0, 0.0, 0.0, 0.061398732522341806, 0.006649338006851818, 0.09989358229917543, 0.0, -4.234518685516439e-08, 2.3645745837295025e-06, 0.0, 0.0, 0.0, 0.004745897967951724)"
2024/07/05/10:39:23.480128,14924,1720190363,450361252,odom,base_link,3.110543958417136,-0.02481546261500129,0.0,0.0,0.0,0.41733600434156903,0.9087522541816411,"(0.0026853728062955886, -2.3770385955413455e-07, 0.0, 0.0, 0.0, -1.611661896764044e-05, -2.377038595541335e-07, 0.0026852874955206165, 0.0, 0.0, 0.0, 1.3441758482460635e-05, 0.0, 0.0, 0.0029060878420724334, 0.002167079070602532, -0.007384112389672537, 0.0, 0.0, 0.0, 0.0021670790706025244, 1.5251610257045367, 0.028165860263746095, 0.0, 0.0, 0.0, -0.007384112389672539, 0.028165860263745103, 1.020631300533168, 0.0, -1.611661896764044e-05, 1.3441758482460635e-05, 0.0, 0.0, 0.0, 0.002698952361562668)",0.49158126448432304,0.0075194693394810275,0.0,0.0,0.0,0.08502231868785999,"(0.06310450394236748, -4.1856192366341706e-07, 0.0, 0.0, 0.0, -3.467562644240112e-08, -4.185619236664843e-07, 0.06313070096851844, 0.0, 0.0, 0.0, 1.9090102861598704e-06, 0.0, 0.0, 0.18820219796772736, 0.02863760770571348, 0.06363768052199603, 0.0, 0.0, 0.0, 0.028637607705713573, 0.12520546363239368, 0.0064108080343972555, 0.0, 0.0, 0.0, 0.06363768052199602, 0.006410808034397247, 0.09849932473253627, 0.0, -3.4675626442403196e-08, 1.9090102861598738e-06, 0.0, 0.0, 0.0, 0.0037092918098031906)"
2024/07/05/10:39:23.529531,14925,1720190363,522361279,odom,base_link,3.137075773899018,0.006321188135720861,0.0,0.0,0.0,0.4194320083320771,0.9077867538064875,"(0.003914298068373021, -5.949091604761347e-07, 0.0, 0.0, 0.0, -3.6151888337999e-05, -5.94909160476143e-07, 0.003914078557215483, 0.0, 0.0, 0.0, 3.0060145150787562e-05, 0.0, 0.0, 0.004462165453193317, 0.003253845090458889, -0.011180600947106826, 0.0, 0.0, 0.0, 0.003253845090458877, 1.5732654045058798, 0.03531546057674955, 0.0, 0.0, 0.0, -0.01118060094710683, 0.03531546057674857, 1.0320938930318329, 0.0, -3.615188833799899e-05, 3.0060145150787565e-05, 0.0, 0.0, 0.0, 0.003991545168945196)",0.5006712910159197,0.007485453446815307,0.0,0.0,0.0,0.0962916303411114,"(0.0646703492665974, -4.5901776219885546e-07, 0.0, 0.0, 0.0, -3.0336191833203406e-08, -4.5901776220171986e-07, 0.0646986042110103, 0.0, 0.0, 0.0, 1.6177543376669741e-06, 0.0, 0.0, 0.19778813025948286, 0.028510078402702047, 0.06616474478655683, 0.0, 0.0, 0.0, 0.028510078402702144, 0.12590202141497328, 0.00620918134590959, 0.0, 0.0, 0.0, 0.06616474478655682, 0.006209181345909583, 0.09748515208804773, 0.0, -3.0336191833204664e-08, 1.617754337666976e-06, 0.0, 0.0, 0.0, 0.003076886388155975)"
