time,.header.seq,.header.stamp.secs,.header.stamp.nsecs,.header.frame_id,.orientation.x,.orientation.y,.orientation.z,.orientation.w,.orientation_covariance,.angular_velocity.x,.angular_velocity.y,.angular_velocity.z,.angular_velocity_covariance,.linear_acceleration.x,.linear_acceleration.y,.linear_acceleration.z,.linear_acceleration_covariance
2024/07/05/10:37:59.187483,6832,1720190279,191697154,imu_link,-0.013011532835662365,0.019310977309942245,-0.6563169360160828,-0.7541258931159973,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.01915605366230011,-0.05533970892429352,-0.06066083535552025,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-1.886630892753601,2.5953147411346436,7.881711959838867,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:37:59.288794,6833,1720190279,294697154,imu_link,-0.011749928817152977,0.015787577256560326,-0.6560959815979004,-0.754420816898346,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.015963377431035042,-0.01915605366230011,0.005321125965565443,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",4.098873138427734,0.5985504388809204,9.931148529052734,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:37:59.391810,6834,1720190279,397697154,imu_link,-0.015119023621082306,0.017530592158436775,-0.6562914848327637,-0.7541521787643433,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.04469745606184006,0.08833068609237671,-0.021284503862261772,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-2.561795711517334,-3.5434184074401855,9.648633003234863,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:37:59.494975,6835,1720190279,500697154,imu_link,-0.014504604041576385,0.015582897700369358,-0.6568455696105957,-0.7537245750427246,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.10855096578598022,0.0521470308303833,-0.008513801731169224,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",2.3271639347076416,-0.10534487664699554,10.505757331848145,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:37:59.582244,6836,1720190279,583697154,imu_link,-0.009053567424416542,0.014156653545796871,-0.6575024127960205,-0.7532650232315063,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.001064225216396153,0.08407378941774368,0.03937632963061333,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-1.6711528301239014,-1.7286136150360107,11.195286750793457,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:37:59.683187,6837,1720190279,686697154,imu_link,-0.0062200697138905525,0.009686091914772987,-0.6584199070930481,-0.7525627613067627,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.025541404262185097,0.16282644867897034,0.047890130430459976,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.19632454216480255,-1.0965443849563599,9.461885452270508,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:37:59.786864,6838,1720190279,789697154,imu_link,0.004045397043228149,-0.00029304996132850647,-0.6575122475624084,-0.7534329295158386,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.020220277830958366,0.042569007724523544,-0.06278928369283676,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-4.017470359802246,-0.009576806798577309,9.169792175292969,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:37:59.893120,6839,1720190279,881149703,imu_link,0.006438257172703743,-0.002253345213830471,-0.6575977206230164,-0.7533383369445801,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.009578026831150055,-0.06811041384935379,-0.011706477031111717,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-1.7956513166427612,0.09576806426048279,9.461885452270508,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:37:59.993353,6840,1720190279,984149703,imu_link,0.008546036668121815,-0.004031918942928314,-0.6590433716773987,-0.7520455718040466,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.011706477031111717,0.018091827630996704,0.06598196178674698,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-1.1971008777618408,-0.028730420395731926,9.399636268615723,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:00.094858,6841,1720190280,87149703,imu_link,0.007112689316272736,-0.002403559163212776,-0.666100263595581,-0.7458244562149048,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.01915605366230011,-0.042569007724523544,0.2266799658536911,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.5602431893348694,-0.0,9.217676162719727,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:00.198071,6842,1720190280,190149703,imu_link,0.007532075047492981,-0.0024146633222699165,-0.6739794015884399,-0.7387077808380127,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.003192675532773137,-0.006385351065546274,0.2926619350910187,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.1149216815829277,-0.16759411990642548,9.945513725280762,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:00.280187,6843,1720190280,273149703,imu_link,0.005173351615667343,-0.0011508716270327568,-0.6885284185409546,-0.7251899838447571,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.018091827630996704,0.09578026086091995,0.6076725721359253,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.2346317619085312,0.21547815203666687,10.338163375854492,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:00.382210,6844,1720190280,376149703,imu_link,0.0031647412106394768,-0.0023193713277578354,-0.711454451084137,-0.7027212381362915,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.01383492723107338,0.018091827630996704,0.7194162011146545,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.41257905960083,0.11971008777618408,9.797073364257812,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:00.484835,6845,1720190280,479149703,imu_link,0.0017491457983851433,-0.002589290961623192,-0.7391364574432373,-0.6735484600067139,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.030862528830766678,0.06066083535552025,0.8449947834014893,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.9816226959228516,-1.479616641998291,9.892841339111328,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:00.588018,6846,1720190280,582149703,imu_link,0.0025707874447107315,-0.002296173945069313,-0.7651450037956238,-0.6438487768173218,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.10748674720525742,-0.07981688529253006,0.6193790435791016,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.7230489253997803,1.6759412288665771,10.204087257385254,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:00.690049,6847,1720190280,685149703,imu_link,0.001231187954545021,-0.002657134085893631,-0.7898156046867371,-0.6133373975753784,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.05321125686168671,-0.06385350972414017,0.5608466863632202,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.2537853717803955,-0.8427590131759644,10.453084945678711,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:00.793761,6848,1720190280,788149703,imu_link,0.0041405437514185905,-0.0019989488646388054,-0.7975698113441467,-0.6032091379165649,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.026605628430843353,-0.004256900865584612,-0.13515660166740417,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.7422025203704834,0.11971008777618408,9.830592155456543,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:00.876233,6849,1720190280,871149703,imu_link,0.0026563135907053947,-0.0004944354295730591,-0.7941474318504333,-0.6077191233634949,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.005321125965565443,0.02447717823088169,-0.07981688529253006,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.8858546018600464,0.10534487664699554,9.38048267364502,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:00.979369,6850,1720190280,974149703,imu_link,0.0020890971645712852,-0.0001087607815861702,-0.7928861975669861,-0.6093661785125732,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.004256900865584612,-0.003192675532773137,-0.01383492723107338,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.06703764945268631,0.019153613597154617,9.624691009521484,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:01.083050,6851,1720190281,77149703,imu_link,0.001378997229039669,0.00041721761226654053,-0.7926341891288757,-0.6096957921981812,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.0,0.002128450432792306,-0.007449576165527105,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.13407529890537262,-0.05267243832349777,9.581595420837402,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:01.185497,6852,1720190281,180149703,imu_link,0.0009956136345863342,0.0008003730326890945,-0.7925013899803162,-0.6098687648773193,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.003192675532773137,-0.007449576165527105,-0.009578026831150055,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.08140286058187485,-0.12928688526153564,9.653421401977539,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:01.291898,6853,1720190281,283149703,imu_link,-0.0021875174716115,0.003999650478363037,-0.7898914813995361,-0.6132297515869141,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.015963377431035042,-0.04044055566191673,0.1223858892917633,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",2.1595699787139893,0.10534487664699554,9.481039047241211,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:01.394573,6854,1720190281,386149703,imu_link,-0.012652804143726826,0.011522055603563786,-0.7891067862510681,-0.6140176653862,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.004256900865584612,-0.04682590812444687,-0.003192675532773137,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.455674648284912,0.4596867263317108,9.155426979064941,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:01.500497,6855,1720190281,489149703,imu_link,-0.016191186383366585,0.01586841233074665,-0.7903707027435303,-0.6122093200683594,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.005321125965565443,0.058532387018203735,0.03937632963061333,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",4.094084739685059,-0.15322890877723694,8.916007041931152,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:01.577941,6856,1720190281,572149703,imu_link,-0.021232301369309425,0.021083852276206017,-0.7921413779258728,-0.6096037030220032,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.05746815726161003,-0.023412954062223434,0.07449576258659363,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.751779317855835,-1.1875240802764893,9.792284965515137,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:01.681443,6857,1720190281,675149703,imu_link,-0.017289329320192337,0.019655492156744003,-0.7936710715293884,-0.6077836751937866,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.10216561704874039,-0.07662421464920044,-0.011706477031111717,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.45010992884635925,0.7661445140838623,8.274360656738281,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:01.790013,6858,1720190281,778149703,imu_link,-0.015950437635183334,0.014101490378379822,-0.7950292229652405,-0.6061974167823792,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.020220277830958366,0.051082808524370193,0.03831210732460022,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",3.509899616241455,1.192312479019165,11.750741958618164,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:01.894544,6859,1720190281,881149703,imu_link,-0.016268644481897354,0.017240989953279495,-0.7950661182403564,-0.6060593724250793,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.03831210732460022,-0.11812899261713028,0.002128450432792306,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.08619125932455063,0.4644751250743866,10.137049674987793,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:01.989996,6860,1720190281,984149703,imu_link,-0.015918154269456863,0.01632547378540039,-0.7956587076187134,-0.6053158640861511,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.06704618781805038,0.07343153655529022,0.05959660932421684,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-2.2361843585968018,-1.7046716213226318,10.936713218688965,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:02.092973,6861,1720190282,87149703,imu_link,-0.014966257847845554,0.017040923237800598,-0.7962623834609985,-0.6045261025428772,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.05959660932421684,0.07662421464920044,0.042569007724523544,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-2.030282974243164,-2.2840683460235596,10.65898609161377,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:02.175691,6862,1720190282,170149703,imu_link,-0.01181830558925867,0.017541145905852318,-0.7965853810310364,-0.6041558980941772,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.05001858249306679,-0.05001858249306679,0.025541404262185097,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.2298433631658554,-2.5474305152893066,11.195286750793457,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:02.285645,6863,1720190282,273149703,imu_link,-0.009138346649706364,0.0137540427967906,-0.7971572279930115,-0.6035459041595459,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.0872664600610733,0.026605628430843353,-0.004256900865584612,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.1867477297782898,-0.6560112833976746,9.916783332824707,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:02.381244,6864,1720190282,376149703,imu_link,-0.011675477959215641,0.016868017613887787,-0.7976405024528503,-0.6027842164039612,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.01915605366230011,-0.05959660932421684,0.023412954062223434,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-2.9257144927978516,-1.436521053314209,9.289502143859863,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:02.484650,6865,1720190282,489408254,imu_link,-0.010631754994392395,0.014229007065296173,-0.7979299426078796,-0.6024884581565857,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.001064225216396153,-0.001064225216396153,-0.006385351065546274,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",2.7724854946136475,-0.9864110946655273,10.491392135620117,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:02.588233,6866,1720190282,592408254,imu_link,-0.008569559082388878,0.013709621503949165,-0.798210620880127,-0.6021614670753479,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.08939491212368011,0.07130308449268341,0.034055206924676895,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-2.513911724090576,-2.868253707885742,10.02691650390625,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:02.690761,6867,1720190282,695408254,imu_link,-0.008185530081391335,0.018807806074619293,-0.7984580993652344,-0.6017009019851685,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.1926247626543045,0.12451434880495071,-0.01489915233105421,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.1867477297782898,-2.920926094055176,9.074024200439453,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:02.793816,6868,1720190282,798408254,imu_link,-0.005456800572574139,0.017474347725510597,-0.7986957430839539,-0.6014565229415894,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.0,0.031926754862070084,0.012770702131092548,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.0199298858642578,-1.4508862495422363,8.638279914855957,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:02.879004,6869,1720190282,881408254,imu_link,-0.006281085312366486,0.01898065209388733,-0.7991626858711243,-0.6007822155952454,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.010642251931130886,0.061725057661533356,0.002128450432792306,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-1.4269442558288574,1.3742717504501343,8.89685344696045,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:02.982346,6870,1720190282,984408254,imu_link,-0.004053017124533653,0.015435383655130863,-0.7994219660758972,-0.6005579233169556,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.03937632963061333,-0.07236731052398682,-0.005321125965565443,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-2.126051187515259,-2.0159177780151367,9.198522567749023,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:03.086940,6871,1720190283,87408254,imu_link,-0.0026176664978265762,0.016179505735635757,-0.7996240258216858,-0.600277304649353,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.1213216707110405,-0.13089969754219055,-0.02234872803092003,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.13407529890537262,0.3926490843296051,7.704541206359863,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:03.189314,6872,1720190283,190408254,imu_link,-0.0011738669127225876,0.012496791779994965,-0.7999255657196045,-0.5999679565429688,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.04150478169322014,0.06385350972414017,0.037247881293296814,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-2.959233283996582,1.5514427423477173,8.801085472106934,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:03.291812,6873,1720190283,293408254,imu_link,0.0009608296677470207,0.011427934281527996,-0.8002243638038635,-0.5995910167694092,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.08513801544904709,-0.037247881293296814,0.009578026831150055,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.8427590131759644,-1.115697979927063,10.156203269958496,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:03.394819,6874,1720190283,396408254,imu_link,-0.0001634601503610611,0.011971677653491497,-0.800649106502533,-0.5990139245986938,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.11387208849191666,0.09045914560556412,0.03511942923069,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",2.5953147411346436,-1.4221558570861816,9.279925346374512,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:03.477028,6875,1720190283,479408254,imu_link,-0.002864772453904152,0.01411672867834568,-0.8011687397956848,-0.5982651114463806,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.010642251931130886,0.021284503862261772,0.009578026831150055,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.173158884048462,0.45489832758903503,10.002974510192871,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:03.578068,6876,1720190283,582408254,imu_link,-0.004042682237923145,0.01680954545736313,-0.80122971534729,-0.5981070399284363,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.09365181624889374,0.04682590812444687,-0.020220277830958366,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",2.5522189140319824,-0.2968810200691223,10.285490036010742,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:03.680876,6877,1720190283,685408254,imu_link,-0.004382704384624958,0.010985592380166054,-0.8015320301055908,-0.5978348851203918,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.13515660166740417,-0.025541404262185097,0.0,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.0342950820922852,-1.1252747774124146,9.217676162719727,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:03.784555,6878,1720190283,788408254,imu_link,-0.004895751364529133,0.012130878865718842,-0.8018137216567993,-0.5974308848381042,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.015963377431035042,-0.042569007724523544,-0.01915605366230011,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",1.2737152576446533,-1.072602391242981,8.78193187713623,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:03.887417,6879,1720190283,891408254,imu_link,-0.0063752951100468636,0.011296441778540611,-0.802375316619873,-0.5966787934303284,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",-0.023412954062223434,0.05427548289299011,0.008513801731169224,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-0.2298433631658554,1.556231141090393,10.615890502929688,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:03.990077,6880,1720190283,994408254,imu_link,-0.00750321988016367,0.012221289798617363,-0.8026745319366455,-0.5962448716163635,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.07981688529253006,0.09684448689222336,0.01383492723107338,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",0.1628057211637497,-0.23942017555236816,10.8505220413208,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:04.093628,6881,1720190284,97408254,imu_link,-0.006225139833986759,0.013683575205504894,-0.8030582666397095,-0.5957108736038208,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.1394134908914566,0.12770701944828033,0.026605628430843353,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-2.10210919380188,-1.5753847360610962,8.365341186523438,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
2024/07/05/10:38:04.176180,6882,1720190284,180408254,imu_link,-0.007501301355659962,0.012640071101486683,-0.8111379146575928,-0.5846701860427856,"(0.05, 0.0, 0.0, 0.0, 0.05, 0.0, 0.0, 0.0, 0.05)",0.031926754862070084,0.11067941784858704,0.5448833107948303,"(0.1, 0.0, 0.0, 0.0, 0.1, 0.0, 0.0, 0.0, 0.1)",-2.7006595134735107,3.1747114658355713,9.385271072387695,"(0.5, 0.0, 0.0, 0.0, 0.5, 0.0, 0.0, 0.0, 0.5)"
